episode,reward,length,loss,entropy_param
229,-101.890055,82,44.979209899902344,0.08163174241781235
230,114.257092,27,46.12800598144531,0.08167703449726105
231,94.18388,169,43.04508972167969,0.08151738345623016
232,-106.155845,147,45.389793395996094,0.08191926032304764
233,-180.99771,154,48.58951187133789,0.08168117702007294
234,-132.336981,126,46.81800079345703,0.08262186497449875
235,-71.736938,447,44.32587432861328,0.08329857140779495
236,-248.725242,405,46.81841278076172,0.0840352326631546
237,-681.325077,2,43.568599700927734,0.08404337614774704
238,-101.1,1,47.43941879272461,0.08405002951622009
239,-82.070662,113,41.851097106933594,0.0835745632648468
240,88.272293,107,45.20002365112305,0.08313841372728348
241,-91.601514,76,41.77211380004883,0.08255710452795029
242,-108.137542,87,45.77177429199219,0.0816977322101593
243,-105.947653,93,45.02470397949219,0.08060416579246521
244,158.347432,134,48.088722229003906,0.08054006099700928
245,132.433783,87,44.42304611206055,0.08069854229688644
246,-104.941725,83,44.83659362792969,0.08119802922010422
247,-89.476959,68,42.52601623535156,0.08147881925106049
248,128.538102,114,44.01469802856445,0.08120771497488022
249,-336.177218,572,44.25883102416992,0.07913142442703247
250,119.720971,48,44.69230651855469,0.07905594259500504
251,-145.942593,96,45.75294494628906,0.07867782562971115
252,116.990475,31,46.572479248046875,0.07906316220760345
253,-100.363624,438,44.146236419677734,0.07976575195789337
254,-58.376361,80,47.88471984863281,0.07956398278474808
255,119.863077,38,43.095664978027344,0.07956747710704803
256,115.432794,45,45.185585021972656,0.07957838475704193
257,103.891055,79,44.41069030761719,0.0795859545469284
258,-79.592065,102,45.599021911621094,0.07857008278369904
259,85.187758,207,47.92261505126953,0.07742412388324738
260,129.6477,51,40.91459655761719,0.07727378606796265
261,-96.522529,72,46.55917739868164,0.076814204454422
262,-80.592617,61,44.156524658203125,0.07664547860622406
263,115.766112,195,44.244049072265625,0.07708671689033508
264,130.196372,54,46.74223327636719,0.07759556174278259
265,119.796824,112,44.12682342529297,0.07847892493009567
266,52.460681,579,43.52764892578125,0.0779682993888855
267,118.520589,115,45.086517333984375,0.07687554508447647
268,-127.069012,180,45.56590270996094,0.0766480565071106
269,-77.776789,53,44.804046630859375,0.07680457085371017
270,-89.152236,56,43.341880798339844,0.07720809429883957
271,141.738082,63,42.45599365234375,0.07657404989004135
272,112.322951,31,43.710697174072266,0.07630601525306702
273,-84.861059,200,45.597442626953125,0.07615070790052414
274,-133.63156,146,40.31464385986328,0.07549678534269333
275,168.359857,213,44.57981491088867,0.07629118859767914
276,-241.029503,305,42.3646354675293,0.07488656789064407
277,-87.638912,241,44.840003967285156,0.07653827220201492
278,-198.200775,284,38.66551971435547,0.08097891509532928
279,122.220896,42,43.93351745605469,0.08075826615095139
280,156.080194,95,42.06966018676758,0.08078821748495102
281,-84.15178,53,42.60595703125,0.0802622064948082
282,-47.040626,165,46.41022491455078,0.07889524847269058
283,-80.249886,59,43.31794357299805,0.07928241044282913
284,-91.10112,62,46.20103454589844,0.0790427178144455
285,-81.379253,65,42.16554260253906,0.07919255644083023
286,-82.84533,85,41.59451675415039,0.07948657125234604
287,-105.765747,79,42.387855529785156,0.07991731911897659
288,46.882789,276,42.0697021484375,0.0804704874753952
289,152.075884,222,42.36878967285156,0.0803288072347641
290,-94.246813,127,49.121700286865234,0.08118996024131775
291,163.389328,270,43.20165252685547,0.08271650969982147
292,82.671177,115,45.48896408081055,0.0826403871178627
293,112.55294,33,42.712303161621094,0.08236001431941986
294,134.058213,114,42.41412353515625,0.08336751163005829
295,-83.872976,65,45.080535888671875,0.08278720080852509
296,-70.380491,62,43.690101623535156,0.0821387767791748
297,-87.061594,51,42.53297424316406,0.08184900879859924
298,146.761381,74,46.29957962036133,0.08151426166296005
299,154.939437,72,42.648460388183594,0.08115354180335999
300,-92.571374,139,40.299598693847656,0.08077384531497955
301,129.248277,53,45.09498596191406,0.08083682507276535
302,127.585234,52,43.228271484375,0.080909863114357
303,119.195335,47,42.989654541015625,0.0811864361166954
304,-88.146571,79,43.25966262817383,0.08068792521953583
305,152.271382,111,42.28042984008789,0.07938002049922943
306,-162.922725,465,41.33262634277344,0.07797073572874069
307,120.785049,48,46.2253303527832,0.0780530571937561
308,-90.932143,138,44.71456527709961,0.0784091204404831
309,-87.709384,67,42.21622848510742,0.07910649478435516
310,147.335341,102,39.599884033203125,0.07920638471841812
311,-72.430409,72,42.09778594970703,0.07841502875089645
312,122.568297,72,45.37394714355469,0.07805843651294708
313,131.81112,90,42.44021987915039,0.07830510288476944
314,129.323335,67,40.527549743652344,0.07817720621824265
315,40.32953,202,41.7650032043457,0.07721883058547974
316,132.324329,90,43.866180419921875,0.07731219381093979
317,127.529247,56,45.558837890625,0.07757719606161118
318,130.391645,63,44.77671813964844,0.07774966955184937
319,-534.039154,91,42.255794525146484,0.07782704383134842
320,-84.1692,81,45.962520599365234,0.07768066972494125
321,-69.966965,75,39.02718734741211,0.07725126296281815
322,-84.256454,61,44.56569290161133,0.0778425931930542
323,-90.653824,59,40.5265998840332,0.07851526886224747
324,149.42432,78,42.63236618041992,0.07896268367767334
325,-106.616535,116,42.410850524902344,0.0796658918261528
326,145.43498,204,40.63149642944336,0.08067270368337631
327,114.369129,86,38.36646270751953,0.08092153817415237
328,141.404746,59,41.20012664794922,0.08148186653852463
329,104.950523,141,44.0013427734375,0.0821959599852562
330,-104.441475,159,40.4017333984375,0.08372074365615845
331,-122.639429,160,40.85102844238281,0.08395066857337952
332,123.706769,40,42.186790466308594,0.08367117494344711
333,121.389591,47,41.23271179199219,0.08352239429950714
334,37.082639,326,43.09942626953125,0.08405137062072754
335,126.878836,73,38.77410888671875,0.0844985693693161
336,136.421434,74,40.527191162109375,0.08517912775278091
337,128.725404,54,42.21711730957031,0.08564523607492447
338,-113.293204,134,39.765682220458984,0.08489366620779037
339,98.416705,126,42.70075225830078,0.08476410806179047
340,121.540034,57,42.739688873291016,0.0854891836643219
341,141.988587,67,39.097145080566406,0.08416923880577087
342,-87.101415,85,38.854225158691406,0.08325476944446564
343,-77.523335,101,43.397186279296875,0.08295512944459915
344,118.556557,41,37.07508850097656,0.08253517746925354
345,-87.876793,72,39.42601776123047,0.08267469704151154
346,-88.267872,43,44.146812438964844,0.08215698599815369
347,-118.241625,432,40.23350524902344,0.0820571556687355
348,120.868669,83,39.736793518066406,0.08170106261968613
349,-93.166068,64,41.25817108154297,0.08167426288127899
350,139.922185,63,38.90248107910156,0.0825178250670433
351,-71.398604,61,40.651222229003906,0.08254566788673401
352,102.85562,277,41.96683883666992,0.08358041942119598
353,-70.153585,82,37.50018310546875,0.08347059786319733
354,126.818308,56,40.360191345214844,0.08429146558046341
355,131.543967,50,38.190574645996094,0.08436386287212372
356,-15.195882,600,40.69892501831055,0.08507809042930603
357,140.88457,213,39.51054382324219,0.08581238240003586
358,133.432984,80,38.06953430175781,0.08654353022575378
359,-88.123798,67,36.916473388671875,0.08657970279455185
360,107.860505,77,39.065330505371094,0.08555100858211517
361,-73.445983,59,39.559356689453125,0.08619044721126556
362,133.062884,70,37.6131591796875,0.08610231429338455
363,147.8391,84,39.76099395751953,0.08688656985759735
364,-78.54973,69,37.48079299926758,0.08613746613264084
365,132.568265,54,36.557281494140625,0.08589690178632736
366,176.596144,103,39.473724365234375,0.08627418428659439
367,150.144859,77,37.86653137207031,0.0856819748878479
368,99.011572,68,37.670013427734375,0.08641733974218369
369,-145.204251,144,36.269107818603516,0.08630763739347458
370,135.995044,46,35.333927154541016,0.08643104135990143
371,143.206314,80,38.4947509765625,0.08661690354347229
372,-79.996756,58,37.84912872314453,0.08674102276563644
373,-77.484088,93,37.45037841796875,0.08680959045886993
374,-96.096219,91,37.1063117980957,0.08683132380247116
375,123.638102,32,36.170406341552734,0.0864679366350174
376,-70.283152,77,33.02729797363281,0.08565375208854675
377,133.165324,46,37.206581115722656,0.0864604115486145
378,-100.787349,125,37.35313415527344,0.08655861020088196
379,137.885346,90,38.77617645263672,0.08706656843423843
380,137.04864,56,34.697242736816406,0.08696077018976212
381,138.786379,67,38.664302825927734,0.08683034777641296
382,-122.023134,167,37.305213928222656,0.0864386036992073
383,128.268871,75,35.51762008666992,0.08753417432308197
384,141.524514,95,37.36137390136719,0.08691369742155075
385,119.098865,51,35.90480041503906,0.08697424083948135
386,114.116766,35,35.16834259033203,0.08751458674669266
387,-69.26589,71,37.35316848754883,0.08735209703445435
388,121.247581,71,42.08129119873047,0.08769445866346359
389,159.012863,92,36.92720413208008,0.08890147507190704
390,150.086484,135,37.084808349609375,0.09114746749401093
391,142.535683,134,36.52101135253906,0.09235500544309616
392,126.06748,46,31.031618118286133,0.09224855899810791
393,-77.166939,69,37.88255310058594,0.09345178306102753
394,-103.866356,104,39.72065353393555,0.0932532325387001
395,-76.990549,65,34.519134521484375,0.09286197274923325
396,-81.21038,70,38.26962661743164,0.09256826341152191
397,157.676339,77,33.73055648803711,0.09285137057304382
398,123.446196,42,32.75975799560547,0.09253297746181488
399,118.769809,33,35.84423828125,0.09215337783098221
400,131.981951,40,34.9893913269043,0.09228208661079407
401,117.443268,96,36.33943176269531,0.09231232106685638
402,156.246853,71,33.79875183105469,0.09234131127595901
403,-96.132169,101,29.942110061645508,0.0922648161649704
404,129.805823,51,32.20027542114258,0.09218869358301163
405,115.977218,20,38.295135498046875,0.09221542626619339
406,124.664182,48,33.825565338134766,0.0916457548737526
407,-82.840362,56,28.744556427001953,0.09119224548339844
408,148.500449,84,30.089675903320312,0.09184104204177856
409,-79.634399,104,36.093605041503906,0.0923817828297615
410,-78.166704,39,32.77585983276367,0.09248670935630798
411,132.666722,51,33.05846405029297,0.09272529184818268
412,-75.474731,74,32.47370910644531,0.09298766404390335
413,-84.635235,65,33.44267272949219,0.09289773553609848
414,129.823184,56,31.045682907104492,0.09291239827871323
415,-113.056101,89,33.80894470214844,0.09351827949285507
416,144.040828,80,31.583728790283203,0.09382616728544235
417,140.4645,54,29.605152130126953,0.09358686208724976
418,-94.555138,83,35.08698272705078,0.09365315735340118
419,94.281731,373,29.475067138671875,0.0923711284995079
420,-78.501688,80,31.144542694091797,0.09278298914432526
421,120.514621,73,30.41429901123047,0.09376021474599838
422,131.580494,59,33.64897918701172,0.09436327964067459
423,117.16747,23,27.895896911621094,0.09469324350357056
424,-64.0677,82,34.89440155029297,0.09469384700059891
425,153.593218,76,29.72854995727539,0.09477638453245163
426,131.909702,58,35.31475830078125,0.09470760077238083
427,-476.540796,69,32.664649963378906,0.09461414068937302
428,114.468746,37,33.23725128173828,0.09465883672237396
429,-57.513729,189,30.986705780029297,0.0942125916481018
430,-70.382386,119,32.28095245361328,0.09449540823698044
431,-129.623087,120,32.638389587402344,0.09476110339164734
432,173.47634,101,25.547805786132812,0.09562086313962936
433,147.349519,54,34.555477142333984,0.09597177803516388
434,123.571673,70,30.386756896972656,0.09694123268127441
435,-77.619436,66,26.56259536743164,0.09723276644945145
436,171.694101,120,31.729764938354492,0.096735380589962
437,-118.850578,118,34.493526458740234,0.09802420437335968
438,115.524229,61,32.94645690917969,0.09824484586715698
439,120.090625,30,29.38636016845703,0.09750884771347046
440,-84.489491,48,27.728958129882812,0.09802259504795074
441,134.422912,77,27.228878021240234,0.09772229939699173
442,-93.368139,57,34.94932556152344,0.09741988778114319
443,142.695398,61,30.70201301574707,0.09754109382629395
444,-97.130837,86,31.123376846313477,0.09795503318309784
445,-86.356868,96,32.18443298339844,0.09774553775787354
446,129.654997,71,31.416255950927734,0.09755600243806839
447,-100.003399,88,29.449951171875,0.09808024764060974
448,-78.33263,49,35.683311462402344,0.09794744104146957
449,124.690557,40,31.449871063232422,0.09833134710788727
450,147.671436,81,30.853822708129883,0.09917744249105453
451,-101.871162,56,28.967578887939453,0.09930450469255447
452,122.543438,44,32.86963653564453,0.099360391497612
453,-73.560645,86,23.323184967041016,0.09887104481458664
454,133.99238,89,29.395809173583984,0.09866048395633698
455,94.89766,85,27.44532585144043,0.09820137917995453
456,-108.254653,82,25.22553253173828,0.09837216138839722
457,-103.419856,79,27.261396408081055,0.09826570004224777
458,136.253398,65,29.25686264038086,0.09793878346681595
459,-93.491371,115,25.955276489257812,0.09757056087255478
460,169.700892,106,27.934236526489258,0.09635401517152786
461,141.446726,96,25.099151611328125,0.094956174492836
462,117.301581,21,27.27216148376465,0.0946274921298027
463,114.415256,54,26.752777099609375,0.09435170888900757
464,-105.832777,88,28.54180145263672,0.09397391974925995
465,155.869006,71,24.092632293701172,0.09479041397571564
466,122.802033,36,25.860708236694336,0.09482327848672867
467,114.189047,74,27.457735061645508,0.0952114537358284
468,122.661208,30,31.46258544921875,0.09500958770513535
469,134.41353,60,22.78152847290039,0.09523999691009521
470,141.081041,52,28.56436538696289,0.09543081372976303
471,-105.521263,79,19.14208221435547,0.09592010080814362
472,146.401293,81,24.173006057739258,0.0966300368309021
473,-83.429366,58,25.322914123535156,0.09691816568374634
474,185.617008,108,26.20861053466797,0.09654151648283005
475,136.87353,60,29.410186767578125,0.09732343256473541
476,119.455522,49,25.362133026123047,0.09748487919569016
477,136.542659,91,24.459199905395508,0.09849455207586288
478,144.018254,86,26.196252822875977,0.09836116433143616
479,-72.958585,52,22.75067138671875,0.09772982448339462
480,140.387952,52,25.42582893371582,0.09736871719360352
481,152.74643,78,25.0587100982666,0.09880810230970383
482,141.96585,55,26.08534049987793,0.09820784628391266
483,-88.591706,70,25.54541778564453,0.09730851650238037
484,118.93615,22,26.929790496826172,0.09713874757289886
485,135.097409,68,24.64818000793457,0.09789339452981949
486,126.260111,51,22.783226013183594,0.09849824011325836
487,147.285624,60,26.951759338378906,0.09975633770227432
488,167.523928,119,25.100683212280273,0.10155760496854782
489,135.580704,52,23.521751403808594,0.10161836445331573
490,119.417245,46,25.259918212890625,0.10193789750337601
491,-62.984897,115,17.633445739746094,0.1019425094127655
492,-95.422112,73,18.17911148071289,0.1019633486866951
493,131.865666,75,23.82999038696289,0.10244836658239365
494,143.77024,63,22.802207946777344,0.1024598479270935
495,133.721394,49,21.8529052734375,0.10196966677904129
496,144.488686,57,24.55040740966797,0.10252384096384048
497,-80.996904,37,21.196414947509766,0.10270282626152039
498,-88.042677,61,25.567901611328125,0.10303014516830444
499,117.668537,28,23.2899169921875,0.10329260677099228
500,-82.773574,61,25.967496871948242,0.10333474725484848
501,171.210236,127,20.028278350830078,0.104444220662117
502,156.458934,91,24.424510955810547,0.10370975732803345
503,-141.690579,119,16.988548278808594,0.10308355838060379
504,146.712476,69,22.236957550048828,0.10339022427797318
505,134.247596,56,21.748260498046875,0.10389616340398788
506,120.545638,214,21.82007598876953,0.10522492229938507
507,-16.571656,600,17.791324615478516,0.10484530031681061
508,-127.036198,101,19.731800079345703,0.10449578613042831
509,-86.303982,46,15.858176231384277,0.10496886074542999
510,135.475332,63,22.93181610107422,0.10452326387166977
511,133.864186,58,21.191143035888672,0.10560780018568039
512,129.394363,47,19.96267318725586,0.10605016350746155
513,-77.329955,70,21.906570434570312,0.1067792996764183
514,131.109967,75,19.188804626464844,0.10595240443944931
515,152.066169,101,16.568021774291992,0.10675422847270966
516,119.717161,54,21.546348571777344,0.1073836237192154
517,119.360985,38,21.182819366455078,0.10738877207040787
518,132.576441,44,13.201135635375977,0.10730022192001343
519,145.288173,84,19.01048469543457,0.10727530717849731
520,-66.251117,65,21.607864379882812,0.1079673245549202
521,122.277439,52,15.801292419433594,0.10840205103158951
522,142.208104,68,15.662334442138672,0.10885950922966003
523,-93.010995,115,12.805807113647461,0.11129529774188995
524,-5.276768,346,19.36618423461914,0.11197111755609512
525,-79.970384,85,17.269941329956055,0.11110877990722656
526,-118.647348,120,15.08015251159668,0.11246339231729507
527,-74.987226,87,16.049497604370117,0.11367844045162201
528,120.72031,80,19.80164909362793,0.11466319113969803
529,-63.463311,81,13.66001033782959,0.1135844811797142
